Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,velocity_0,velocity_1
87.185,8700,87,185000000,,"['joint1', 'joint2']",0.3460834895328153,-0.1955034823808104,0.10309009167285912,0.027614893473392285
87.196,8701,87,195000000,,"['joint1', 'joint2']",0.3470931181705321,-0.1952262112266947,0.09925541092085911,0.027621814951463472
87.206,8702,87,205000000,,"['joint1', 'joint2']",0.34806484252824,-0.19495358757086034,0.09545572127976665,0.026921970011130322
87.216,8703,87,215000000,,"['joint1', 'joint2']",0.3489980032736817,-0.19468918944950797,0.09154694364515867,0.026027861881065054
87.226,8704,87,225000000,,"['joint1', 'joint2']",0.3498914077225299,-0.19443427780593314,0.08751774795025322,0.025040993698799294
87.236,8705,87,235000000,,"['joint1', 'joint2']",0.3507439149065146,-0.19418961572004712,0.08338090151172424,0.023987110757008656
87.246,8706,87,245000000,,"['joint1', 'joint2']",0.3536337693019771,-0.19979153921871884,0.37876283686285056,-0.7839501024738584
87.256,8707,87,255000000,,"['joint1', 'joint2']",0.3559357038504247,-0.20308841455587334,0.1608995581792244,-0.11962051391526869
87.266,8708,87,265000000,,"['joint1', 'joint2']",0.3572586967401863,-0.20345305253345103,0.11840985983558479,0.002056330541310089
87.276,8709,87,275000000,,"['joint1', 'joint2']",0.3583754043579086,-0.20328099657536836,0.10789297399874928,0.02412043626841473
87.286,8710,87,286000000,,"['joint1', 'joint2']",0.3594265166907826,-0.20301470887968875,0.10313335280352497,0.02765432426993958
87.296,8711,87,295000000,,"['joint1', 'joint2']",0.3604365409604764,-0.20273693055479836,0.09929315193317723,0.02767766770443396
87.306,8712,87,305000000,,"['joint1', 'joint2']",0.3614086347081331,-0.20246373591761557,0.09549224555587886,0.02697911394049339
87.316,8713,87,315000000,,"['joint1', 'joint2']",0.3623421573166885,-0.20219877745174752,0.09158284314849237,0.026082782043312033
87.326,8714,87,325000000,,"['joint1', 'joint2']",0.3632359164942942,-0.20194333275498622,0.0875528057138039,0.02509295570287498
87.336,8715,87,335000000,,"['joint1', 'joint2']",0.36408876793190004,-0.20169816791632122,0.08341473662308874,0.024036024175064424
